,Home,Away,W_PCT,REB,TOV,PLUS_MINUS,OFF_RATING,DEF_RATING,TS_PCT,Result,Date
146,Minnesota Timberwolves,Portland Trail Blazers,-1.8775225591875717,-3.226286042074866,-0.6672908702663685,-2.3442756518338705,-1.657082634159233,2.4606935632662217,-1.6280181158047988,1,11/16/2018
147,Washington Wizards,Brooklyn Nets,-0.25711296192696065,-1.859859012490219,-0.22243029008878856,-0.5992885124988843,-0.5098715797413025,0.7971260838749761,0.7400082344567293,0,11/16/2018
148,Memphis Grizzlies,Sacramento Kings,0.2630923331345644,-1.2905144168299456,-0.22243029008878856,0.38777491985221924,-0.4078972637930406,-1.1783602979021348,-0.49333882297115283,1,11/16/2018
149,New Orleans Pelicans,New York Knicks,1.3931934913716695,0.4175193701508655,-0.3707171501479823,1.339586086762212,1.8100441080816225,-0.10397296746195184,2.170690821073067,1,11/16/2018
150,Chicago Bulls,Toronto Raptors,-2.9920219790076774,-1.5388946522991391,0.3727970436883152,-2.616141012221598,-2.890352620156482,1.2081240072284722,-1.971332744341518,0,11/17/2018
151,Phoenix Suns,Oklahoma City Thunder,-2.5671548579885872,-1.8082012164514896,2.9823763495065228,-2.8475004214656843,-1.7446272572115697,3.1411224187940308,1.010939868893089,0,11/17/2018
152,Brooklyn Nets,LA Clippers,-1.226729011393148,-0.4616683956897428,-0.14911881747532554,-0.943234514610508,-0.6249411070608583,0.8284278906709495,-1.7691447705629004,0,11/17/2018
153,Boston Celtics,Utah Jazz,0.7958778464160419,1.4234775533767048,-1.4166287660155983,1.0144220251471499,-0.4947450430898494,-2.6233549871246806,-0.7076579082251624,0,11/17/2018
154,Orlando Magic,Los Angeles Lakers,-0.6223405716335965,-0.11541709892243432,-1.0438317223272828,-0.9432345146105078,-1.5363135548579503,-0.13807131511182735,-1.6680507836735914,1,11/17/2018
155,Houston Rockets,Sacramento Kings,-0.19747345061450688,0.07694473261495804,-0.2236782262129883,-0.07118751053664216,-0.026039212794204736,0.10355348633386804,-1.213127842671707,1,11/17/2018
156,Indiana Pacers,Atlanta Hawks,2.393617583206142,0.1923618315373925,-2.1622228533922287,2.438172235879992,1.8227448955941765,-2.278176699345122,0.9603928754484348,1,11/17/2018
157,Dallas Mavericks,Golden State Warriors,-1.920878110522929,-0.3847236630747848,1.9385446271792375,-1.1212032909521132,-2.0831370235362017,-0.690356575559127,-1.7691447705629062,1,11/17/2018
158,Charlotte Hornets,Philadelphia 76ers,-0.526595868305351,-0.7694473261495696,-2.5350198970805438,0.9254376369763473,1.5102743420637457,0.3451782877795635,-0.1516409803339578,0,11/17/2018
159,New Orleans Pelicans,Denver Nuggets,-0.8018618903740575,-0.5770854946121772,0.14911881747532554,-1.1567970462204342,-0.026039212794204736,2.174623213011254,0.40437594755723005,1,11/17/2018
160,San Antonio Spurs,Golden State Warriors,-1.221093038098119,0.15004738235521903,-2.0119819491421653,-1.393829714008172,-2.007523933420549,-0.10105714310064623,-3.407122250141817,1,11/18/2018
161,Orlando Magic,New York Knicks,1.481909026818106,-0.48765399265445386,-1.160758816812788,0.5645892512438166,0.19827396873289305,-0.7747714304382942,0.661083421669309,1,11/18/2018
162,Miami Heat,Los Angeles Lakers,-0.7883756022672324,1.1253553676641268,1.2381427379336387,-0.1058604846082156,-0.8674486132064106,-0.8758285735389405,-1.0170514179527772,0,11/18/2018
163,Minnesota Timberwolves,Memphis Grizzlies,-1.215165401990847,1.162867213252929,-0.38691960560426264,-0.9880311896766788,0.24784246091611734,2.3916857200486534,-0.5593782798740307,0,11/18/2018
164,Washington Wizards,Portland Trail Blazers,-1.9798304598289898,-4.238838551534879,-0.3869196056042626,-2.1172096921643115,-1.4374862733134797,2.1222000051135903,-0.6102308507716642,0,11/18/2018
165,Philadelphia 76ers,Phoenix Suns,2.393844843505046,2.2357819221401027,-1.648623772470319,1.9555662262546725,1.4154779466778389,-1.7064457976734622,0.4766421443097869,1,11/19/2018
166,Detroit Pistons,Cleveland Cavaliers,2.300653803368597,0.6821029592969796,-1.4916119846160045,1.338946245003199,0.30331670285953716,-2.198689777771576,-0.6884830973363674,1,11/19/2018
167,Milwaukee Bucks,Denver Nuggets,0.6290395209210338,0.6821029592969796,0.5495412574901077,0.7223262637517258,0.9099501085786116,-0.3281626533987424,2.0124890537524527,1,11/19/2018
168,Atlanta Hawks,LA Clippers,-2.7899067640849564,-1.3642059185939621,2.5906944995962187,-2.6602747762563563,-3.210101771930095,0.6235090414576128,-2.3832107215489584,0,11/19/2018
169,Indiana Pacers,Utah Jazz,0.7280550010660115,0.0,-0.07850589392715923,0.7751794050018522,0.12638195952480685,-1.4439156749544644,0.15888071476993093,1,11/19/2018
170,Sacramento Kings,Oklahoma City Thunder,-0.9726814814241915,-1.4778897451434578,0.23551768178147353,-1.3741816725032834,-0.2527639190496137,2.1658735124316992,1.2180854799028038,1,11/19/2018
171,Charlotte Hornets,Boston Celtics,-0.5591462408186965,-0.8336813946963109,-0.7850589392715812,0.29950113375071563,2.0473877443018695,2.1330572470918265,1.2710457181594474,1,11/19/2018
172,Memphis Grizzlies,Dallas Mavericks,1.1648880017056185,-1.6294681805427864,-2.3551768178147423,0.19379485125046314,-0.5308042300041873,-1.050120490875977,-1.0062445268762232,1,11/19/2018
173,New Orleans Pelicans,San Antonio Spurs,0.1747332002558423,0.11368382654949571,1.7271296663974793,0.33473656125079976,1.187990419533185,0.9844879601962275,1.800648100725878,1,11/19/2018
174,New York Knicks,Portland Trail Blazers,-2.5748643822408566,-2.4079326906283933,0.16749158336835462,-2.394852307795513,-1.8368924039737993,2.0295665292088505,-2.25258232823776,0,11/20/2018
175,Orlando Magic,Toronto Raptors,-1.341430450792146,-1.1084134607654508,-0.8374579168417687,-1.809443965889943,-1.55230343997786,1.1275369606715842,-1.9229361338615014,0,11/20/2018
176,Miami Heat,Brooklyn Nets,-0.21030901135300578,0.9173076916679592,1.7586616253677154,0.017739646724411195,-0.8796386159874554,-0.9664602520042148,-0.16482309718812926,0,11/20/2018
177,Washington Wizards,LA Clippers,-2.1315102501993843,-2.063942306252909,-0.08374579168417662,-1.8626629060631767,-1.6557903359763855,1.3852596945393785,-1.3735258099010708,1,11/20/2018
178,Philadelphia 76ers,New Orleans Pelicans,0.2508464967526054,0.23210224378651512,1.5073513445331534,-0.41282257807726536,-1.6921716951676382,-1.4176678398576426,-0.5464155496331141,1,11/21/2018
179,Golden State Warriors,Oklahoma City Thunder,0.23944438326385054,-0.46420448757303023,0.3349669654518121,0.23333450065236738,1.7963053379471867,1.8043045234551833,3.442417962688613,0,11/21/2018
180,San Antonio Spurs,Memphis Grizzlies,-1.0717986679429488,2.0115527794831247,-1.5910930858961059,-0.7179523096995919,0.6768686780670575,2.0942820361533396,-0.8196233244496711,0,11/21/2018
181,Chicago Bulls,Phoenix Suns,0.2679496669857371,0.4255207802752774,-1.926060051347918,0.07179523096995921,-0.28636751764375634,-0.3544169599644095,-1.2567557641561624,1,11/21/2018
182,Boston Celtics,New York Knicks,1.7502244205238588,0.6189393167640367,-1.256126120444294,1.6153926968240817,-0.4686013925079606,-3.383070981478472,0.21856621985324565,0,11/21/2018
183,Houston Rockets,Detroit Pistons,-0.21664015628634034,-1.8181342429943652,0.4187087068147647,-0.03589761548497959,0.4946348032028496,0.7088339199288191,1.2567557641561624,1,11/21/2018
184,Cleveland Cavaliers,Los Angeles Lakers,-2.4514544000822767,0.2321022437865124,1.0886426377183889,-1.7769319665064898,-1.5880380523880935,1.321008668958263,-1.475321984009402,0,11/21/2018
185,Milwaukee Bucks,Portland Trail Blazers,0.2508464967526052,-0.46420448757303023,0.4187087068147647,0.7179523096995919,0.44256798181307544,-0.7410536435619546,1.2567557641561624,1,11/21/2018
186,Utah Jazz,Sacramento Kings,-0.33066129117388887,-0.30946965838201834,0.921159154992482,-0.07179523096995921,-0.3124009283386379,-0.12887889453251503,-0.0546415549633114,0,11/21/2018
187,Atlanta Hawks,Toronto Raptors,-3.4320361601151887,-1.5086645846123443,2.0935435340738233,-3.230785393648164,-3.0459090513017495,1.7398650761889258,-2.2403037534957617,0,11/21/2018
188,Dallas Mavericks,Brooklyn Nets,-0.03420634046626436,-0.23210224378651512,2.0935435340738247,0.2512833083948572,-0.5467016245926202,-0.966591708993849,1.0381895443029108,1,11/21/2018
189,Minnesota Timberwolves,Denver Nuggets,-1.0033859870104205,-1.5473482919100974,-0.5024504481777172,-1.8487271974764492,-1.1715034812699034,1.9009636943545718,-0.8196233244496712,0,11/21/2018
190,Charlotte Hornets,Indiana Pacers,-0.8380553414234764,0.5028881948707805,-1.8423183099849654,-0.07179523096995921,1.1194366598801293,1.6109861816564153,0.0,1,11/21/2018
191,Philadelphia 76ers,Cleveland Cavaliers,3.01337197284278,0.614423697380651,0.6213014000878876,1.5872755965894196,0.7287395008285675,-2.070483227425407,1.7498155724145006,0,11/23/2018
192,Golden State Warriors,Portland Trail Blazers,-0.20089146485618548,-1.8048696110556586,0.08875734286969778,0.0547336412617041,0.4588359820031711,0.49297219700604944,1.5804785815356834,1,11/23/2018
193,Los Angeles Lakers,Utah Jazz,0.8265248839797337,0.7296281406395244,-0.6213014000878876,0.7845155247510924,1.2685465384793644,-0.0328648131337394,0.5644566362627379,1,11/23/2018
194,Chicago Bulls,Miami Heat,-0.43048171040611116,-2.4192933084363126,-0.7988160858272846,-1.3318519373681337,-1.0526237234190439,1.150268459680782,0.3386739817576464,0,11/23/2018
195,New York Knicks,New Orleans Pelicans,-1.6817485486532089,-0.5760222162943597,0.798816085827283,-1.4960528611532462,-1.9163149836603175,0.23005369193615732,-1.975598226919598,1,11/23/2018
196,Brooklyn Nets,Minnesota Timberwolves,0.18367219643994065,0.6528251784669393,0.0,0.6020700538787455,0.9176719640063496,-0.26291850506989667,0.2257826545050977,0,11/23/2018
197,LA Clippers,Memphis Grizzlies,-0.33864561218614053,1.689665167796788,0.5325440572181881,0.21893456504681652,1.754372872365077,1.7746999092217797,1.4675872542831285,1,11/23/2018
198,Detroit Pistons,Houston Rockets,-0.1721926841624441,1.6896651677967878,-0.35502937147879265,0.0,-0.512816685768251,-0.6244314495409932,-1.4675872542831347,1,11/23/2018
199,Milwaukee Bucks,Phoenix Suns,3.3807163657226615,3.916951070801644,-2.041418886003055,4.141512188802279,3.6436975041428523,-2.990697995170031,2.1449352177984213,0,11/23/2018
200,Indiana Pacers,San Antonio Spurs,0.8035658594247413,-1.1904459136750105,2.396448257481849,0.8210046189255619,-0.16194211129523636,-1.6432406566868314,1.2982502634043054,0,11/23/2018
201,Atlanta Hawks,Boston Celtics,-1.9113387942031346,-1.84327109214195,3.2840216861788303,-2.2440792917298693,-0.9716526677714297,2.66204986383267,0.11289132725254891,0,11/23/2018
202,Denver Nuggets,Orlando Magic,0.6371129314010447,1.3440518380201727,0.7100587429575853,1.4413192198915419,1.133594779066666,-1.0516740202795731,0.7337936271415674,1,11/23/2018
203,Toronto Raptors,Washington Wizards,2.5025336764941946,2.4576947895226007,1.2426028001757736,2.4082802155149814,1.5114597054222187,-2.399131358762773,1.4675872542831285,1,11/23/2018
204,Oklahoma City Thunder,Charlotte Hornets,0.677291224372282,1.3056503569338813,1.1538454573060757,0.12771182961064298,-1.2955368903619022,-1.8732943486229887,-1.8627068996670495,1,11/23/2018
205,Golden State Warriors,Sacramento Kings,0.5724682356101753,0.634934310952399,0.37006380295785224,1.2815099121626126,1.6781078859524676,-0.09767921454514686,2.064004257705127,1,11/24/2018
206,Cleveland Cavaliers,Houston Rockets,-2.1498009273445957,1.0317682552976482,0.09251595073946306,-1.2815099121626128,-0.8661201992012759,1.3023895272686374,-1.089335580455487,1,11/24/2018
207,Milwaukee Bucks,San Antonio Spurs,1.351999450058074,1.3889188052083716,2.4054147192260493,2.1915676758722937,1.7593066546275902,-1.6605466472675154,2.9240060317489327,1,11/24/2018
208,Dallas Mavericks,Boston Celtics,-0.33495481870808175,-0.6746177053869246,2.9605104236628277,-0.2785891113396983,0.9202527116513565,1.6279869090857968,1.8346704512934455,1,11/24/2018
209,Minnesota Timberwolves,Chicago Bulls,0.9622338428341246,0.6746177053869244,-1.387739261091951,1.0214934082455605,1.515710348602234,0.06511947636343285,0.34400070961752216,1,11/24/2018
210,Washington Wizards,New Orleans Pelicans,-1.1753869092847222,-2.6191040326786412,-0.462579753697317,-1.430090771543785,-1.6781078859524716,0.42327659636231085,-0.8600017740437992,1,11/24/2018
211,Oklahoma City Thunder,Denver Nuggets,0.2131530664505975,0.0,-0.37006380295785396,-0.16715346680381882,-0.7037226618510346,-0.6186350254526045,-1.2613359352642481,0,11/24/2018
212,Los Angeles Lakers,Orlando Magic,0.852807428128086,0.6400712210821735,1.1960714474684226,0.9515829563262046,1.0695012274415052,-0.36735016096479445,1.2232011575143937,0,11/25/2018
213,Brooklyn Nets,Philadelphia 76ers,-1.363246910657305,-0.44004896449399644,-1.1040659515093134,-0.2474115686448132,0.3475878989184922,0.7013048527509729,-1.112001052285812,0,11/25/2018
214,Detroit Pistons,Phoenix Suns,2.1226812627129723,2.9203249461874257,-2.2081319030186286,1.865102594399361,1.3903515956739574,-1.4694006438591873,-1.3900013153572726,1,11/25/2018
215,Portland Trail Blazers,LA Clippers,-0.21787051083564257,1.6801869553407098,0.4600274797955476,-0.3616015234039579,-0.3208503682324524,0.2337682842503259,-1.0564009996715211,0,11/25/2018
216,Atlanta Hawks,Charlotte Hornets,-2.1289061344511344,-1.040115734258536,3.9562363262417097,-2.949907164611235,-3.2887162743826277,0.8348867294654463,-1.6680015784287208,1,11/25/2018
217,Sacramento Kings,Utah Jazz,0.6536115325069274,0.4400489644939964,-1.2880769434275336,0.30450654602438554,0.882338512639241,0.36735016096479445,0.5004004735286182,0,11/25/2018
218,Toronto Raptors,Miami Heat,2.5584222843842577,-0.24002670790581648,-0.9200549595910952,1.9221975717789335,2.1924775162550865,-0.5009320376792679,2.6688025254859573,1,11/25/2018
219,Memphis Grizzlies,New York Knicks,2.284527927905165,-1.6001780527054394,-0.7360439676728752,1.4844694118688793,-0.2941128375464162,-2.8386148801825173,0.9452008944429454,0,11/25/2018
220,Golden State Warriors,Orlando Magic,1.0623596405161493,0.8726059516754867,0.8342208301158833,1.566911162610823,2.3618652365091974,0.16677575622381843,3.0426108294945813,1,11/26/2018
221,Chicago Bulls,San Antonio Spurs,-1.4249614339857328,-1.6658840895622888,2.873427303732491,-1.7023232383920053,-2.4717194335561383,0.06671030248952836,-0.6197910948970458,0,11/26/2018
222,Cleveland Cavaliers,Minnesota Timberwolves,-1.4504071738783355,0.6742864172037855,1.019603236808303,-0.7544387079237295,0.13731774630867433,1.434271503524838,-0.05634464499064051,0,11/26/2018
223,Utah Jazz,Indiana Pacers,-0.8206251115364261,-0.11899172068301966,0.7415296267696758,-0.9091953659593663,-0.604198083758168,1.0340096885876724,-0.22537857996256205,0,11/26/2018
224,Charlotte Hornets,Milwaukee Bucks,-1.673057397938606,-1.9831953447170128,-1.9465152702703972,-1.3347761755573675,-0.9062971256372498,1.300850898545781,-1.8030286397004964,1,11/26/2018
225,Washington Wizards,Houston Rockets,-0.8397094164558784,-0.7139503240981264,-1.204985643500723,-0.7350941256692749,-0.6865887315433719,0.5670375711609837,-0.28172322495320257,1,11/26/2018
226,New Orleans Pelicans,Boston Celtics,0.0,0.15865562757736051,0.648838423423465,-0.13541207578118225,2.2520110394622606,2.9686084607839702,1.6339947047285686,0,11/26/2018
227,Phoenix Suns,Indiana Pacers,-2.4755163929841744,-1.1839832994390855,1.8939841696817465,-2.738387189989795,-1.4902096749765048,2.8454998414585786,-0.17002800915563915,0,11/27/2018
228,Miami Heat,Atlanta Hawks,1.069117619592137,2.289034378915567,-1.262656113121162,1.6313796025471117,1.2371552018672853,-1.2101551049881292,-0.39673202136317287,0,11/27/2018
229,Detroit Pistons,New York Knicks,1.6227678154523506,0.3946610998130285,-0.18037944473159412,1.0681652159534663,0.44987461886083036,-1.242861999717541,0.05667600305188181,1,11/27/2018
230,Denver Nuggets,Los Angeles Lakers,0.4518294701847727,1.2234494094203887,-0.631328056560581,1.0487440302088578,0.39364029150322555,-1.1120344207999076,-0.6234360335706937,1,11/27/2018
231,Memphis Grizzlies,Toronto Raptors,-1.1327555731392884,-2.1706360489716565,-0.9920869460237726,-1.2817982591441597,-2.2493730943041594,-0.5560172103999537,-1.7569560946083302,0,11/27/2018
232,Philadelphia 76ers,New York Knicks,2.018871642041665,0.0799804393603451,0.9054257068794074,0.9499617066101338,0.5899417359247245,-0.8659039454669217,1.9703054407999792,1,11/28/2018
233,Brooklyn Nets,Utah Jazz,-0.30473534219496823,0.959765272324161,-1.1770534189432285,0.38773947208576887,1.4889005716195363,0.8659039454669218,-0.05629444116571389,0,11/28/2018
234,LA Clippers,Phoenix Suns,3.072748033799264,2.079491423369015,-2.6257345499502818,2.675402357391805,2.4440443345452745,-1.5319839035184015,0.8444166174857017,1,11/28/2018
235,Houston Rockets,Dallas Mavericks,-0.16506497702227466,-0.879784832963813,-1.0865108482552883,-0.5040613137114995,0.5899417359247207,1.4986799056158295,-0.33776664699428327,0,11/28/2018
236,Portland Trail Blazers,Orlando Magic,0.7872329673370014,2.7993153776121376,0.7243405655035267,0.969348680214422,1.3765307171576828,-0.06660799580514892,0.7881221763199941,1,11/28/2018
237,Milwaukee Bucks,Chicago Bulls,2.93307766862657,2.9992664760130046,-0.27162771206382125,3.7804598528362465,4.101499687857595,-1.6985038930312761,3.3213720287771116,1,11/28/2018
238,Minnesota Timberwolves,San Antonio Spurs,-0.15236767109748428,-0.71982395424312,1.4486811310070518,-0.31019157766861505,-0.7584965176175007,-0.199823987415442,-0.3940610881599971,1,11/28/2018
239,Charlotte Hornets,Atlanta Hawks,1.6633470761475355,0.999755492004335,-4.164958251645276,2.73356327820467,3.174448388547314,-0.6993839559540566,1.3510665879771264,1,11/28/2018
240,Oklahoma City Thunder,Cleveland Cavaliers,2.672782897168368,0.8797848329638159,-1.1770534189432302,2.3070498589103243,0.19664724530824154,-3.6967437671857155,-0.5066499704914247,1,11/28/2018
241,New Orleans Pelicans,Washington Wizards,0.48249762514203287,2.4394034004905776,0.9054257068794074,0.9693486802144223,1.2079759354649064,-0.16651998951286995,0.5066499704914186,1,11/28/2018
242,Los Angeles Lakers,Indiana Pacers,-0.419566003777302,0.3930990168504446,0.4591615827557315,-0.8687863369767165,-0.16676808774726648,1.3068280076314374,-0.21948445122053523,1,11/29/2018
243,Sacramento Kings,LA Clippers,-1.2161333442820357,-1.1006772471812438,0.09183231655114593,-1.359839483963556,-1.2507606581045103,0.8167675047696483,-0.7681955792718672,0,11/29/2018
244,Toronto Raptors,Golden State Warriors,0.8269706741117839,0.11792970505513228,0.0918323165511476,0.6610330824822843,0.027794681291209766,-0.980121005723578,-0.32922667683080276,1,11/29/2018
245,Philadelphia 76ers,Washington Wizards,1.6497492505300053,2.4155680580719183,1.638029432076007,1.1767485367123534,0.32671604314020575,-1.594902521675418,0.70618999690236,1,11/30/2018
246,San Antonio Spurs,Houston Rockets,0.15827852588110733,1.3463821963023797,-2.821050688575344,-0.037959630216527485,-0.5445267385670147,-0.585882558982805,-0.9778015341725066,0,11/30/2018
247,Los Angeles Lakers,Dallas Mavericks,0.2739436024865318,0.19799738180917356,-1.0920196213840039,-0.43653574749006663,-0.4900740647103125,-0.0325490310545985,-0.8691569192644444,1,11/30/2018
248,Phoenix Suns,Orlando Magic,-1.6132234368651344,-1.148384814493209,2.548045783229344,-1.2906274273619363,-0.8440164447788752,1.0415689937472115,0.48890076708625335,0,11/30/2018
249,Brooklyn Nets,Memphis Grizzlies,-1.4366820041515913,1.663178007197059,0.8190147160380019,-0.645313713680968,0.7351110970654706,1.7901967080030181,-0.4345784596322252,0,11/30/2018
250,Boston Celtics,Cleveland Cavaliers,1.9723939379030322,0.15839790544733834,-1.3650245267300054,1.8790016957181126,-0.10890534771340454,-3.287452136514636,0.38025615217819697,1,11/30/2018
251,Miami Heat,New Orleans Pelicans,-0.9131453416217742,-0.039599476361832475,0.8190147160380036,-0.6263338985727043,-2.014748932697956,-1.3996083353478133,-1.792636145982923,1,11/30/2018
252,Portland Trail Blazers,Denver Nuggets,-0.29220650931896797,0.6335916217893562,0.0,-1.1387889064958259,0.05445267385670227,1.8878438011668182,0.2172892298161126,0,11/30/2018
253,Detroit Pistons,Chicago Bulls,2.337652074551742,2.019573294453571,-0.6370114458073368,1.8600218806098487,1.9058435849845514,-0.9113728695288129,0.0,1,11/30/2018
254,Charlotte Hornets,Utah Jazz,0.42004685714601614,0.39599476361834707,-3.003053958806013,1.4424659482280462,2.041975269626305,0.0,0.8148346118104162,0,11/30/2018
255,Oklahoma City Thunder,Atlanta Hawks,2.575069863373403,2.375968581710083,-3.1850572290366794,2.979830971997411,1.8513909111278495,-2.7341186085864297,-0.5975453819943097,1,11/30/2018
256,New York Knicks,Milwaukee Bucks,-2.4315827960489216,-1.32651254380683,-0.18554739314401938,-2.9466396970281536,-2.556665687280546,1.99055510283917,-3.6043149939253976,1,12/01/2018
257,Houston Rockets,Chicago Bulls,1.5360486443333434,0.4421708479356109,0.0,1.5838188371526327,2.960349743166948,0.6635183676130597,1.6635299971963342,1,12/01/2018
258,Cleveland Cavaliers,Toronto Raptors,-3.771918678749059,-0.2009867490616411,0.0927736965720097,-3.0939716818795615,-2.4221043353184117,2.3065162302739592,-3.327059994392674,0,12/01/2018
259,Detroit Pistons,Golden State Warriors,-0.11861379492921575,0.5627628973725944,-0.5566421794320597,-0.534078445086353,-1.5609116827607534,-0.9478833823043671,-3.216157994579585,1,12/01/2018
260,Sacramento Kings,Indiana Pacers,-0.6820293208429903,-0.0803946996246575,-0.7421895725760792,-1.2154888750241135,0.05382454078485435,2.1485356665565645,0.055450999906544673,1,12/01/2018
261,Minnesota Timberwolves,Boston Celtics,-0.26688103859073553,-0.8039469962465644,0.0,-0.8103259166827423,0.3229472447091224,1.8009784263782984,-0.16635299971963402,0,12/01/2018
262,Washington Wizards,Brooklyn Nets,0.09489103594337267,-2.05006484042874,-1.0205106622921098,-0.7550764223634644,-0.5382454078485359,0.7899028185869725,0.3327059994392681,1,12/01/2018
263,Philadelphia 76ers,Memphis Grizzlies,0.28732880115602055,2.2671067453621325,1.3011831403139198,0.03717765782585686,0.6525974507821198,0.8138115037712228,0.7239708223431088,1,12/02/2018
264,San Antonio Spurs,Portland Trail Blazers,-0.8140982699420574,-1.7408141080459245,-1.8588330575913161,-1.022385590211063,-0.7341721321298883,0.878916424072917,-0.7796608856002777,1,12/02/2018
265,Los Angeles Lakers,Phoenix Suns,2.448280826516923,1.8622662551188949,-1.0223581816752216,2.0075935225962693,1.4139611433612655,-1.7578328481458387,0.27845031628581346,1,12/02/2018
266,Miami Heat,Utah Jazz,-0.5806436190027909,1.6193619609729515,-0.27882495863869805,0.14871063130342727,0.10876624179701799,-0.2604196812067904,-1.2251813916575793,1,12/02/2018
267,Dallas Mavericks,LA Clippers,-1.2810075718205902,-0.5667766863405325,2.323541321989145,-0.6134313541266379,-1.1420455388687107,-0.16276230075424458,-0.3898304428001389,1,12/02/2018
268,Charlotte Hornets,New Orleans Pelicans,0.13169236719650942,-1.2954895687783594,-2.1376580162300125,0.5576648673878526,-0.08157468134776824,-1.0416787248271662,-0.11138012651432538,0,12/02/2018
269,New York Knicks,Washington Wizards,-0.3504271185445591,2.1207369344760205,0.7468440989854123,-0.05583109732909297,-0.10807277107749502,-0.12794582597052684,-1.118337314609658,0,12/03/2018
270,Brooklyn Nets,Cleveland Cavaliers,0.9123188775901456,-0.04078340258607788,0.0933555123731761,1.1352323123582257,0.7835275903118257,-1.1515124337347236,0.8387529859572435,0,12/03/2018
271,Detroit Pistons,Oklahoma City Thunder,-0.1027113968147847,-0.24470041551646426,0.0,-0.7444146310545745,0.21614554215498627,1.5033634551536699,0.11183373146096587,0,12/03/2018
272,Atlanta Hawks,Golden State Warriors,-2.46507352355483,-1.5089858956848583,2.4272433217025897,-2.6612823060201034,-3.539383252787915,0.2239051954484197,-3.0754276151765527,0,12/03/2018
273,Minnesota Timberwolves,Houston Rockets,-0.13292063117207428,0.448617428446848,-1.2136216608512946,-0.18610365776364357,-1.1617822890830545,-0.9595936947789376,-1.397921643262066,1,12/03/2018
274,Toronto Raptors,Denver Nuggets,0.9123188775901452,-1.101151869824088,0.3734220494927045,0.16749329198727914,0.8916003613893208,0.8636343253010449,2.124840897758344,0,12/03/2018
275,New Orleans Pelicans,LA Clippers,-1.0996161306053411,0.6117510387911594,1.1202661484781185,-0.5769213390672951,-0.027018192769372007,1.0555530642568305,-0.27958432865241434,0,12/03/2018
276,Phoenix Suns,Sacramento Kings,-1.9960269737311065,-1.416909685099128,2.0615283338963386,-1.477851901187844,-1.5959948517063594,0.595436679082735,-0.4828487131897764,0,12/04/2018
277,Miami Heat,Orlando Magic,-0.42247196683265753,1.6598084882589792,1.5929991671017163,0.16836287481886825,-0.18935532138889066,-0.5327591339161262,-0.7510979982952078,0,12/04/2018
278,Utah Jazz,San Antonio Spurs,-0.12245564256019034,-0.7691795433395261,3.0922925008445055,0.11224191654591226,-1.2172842089285778,-1.4415835388318832,0.21459942808434507,1,12/04/2018
279,Indiana Pacers,Chicago Bulls,2.185833219699402,0.7286964094795505,0.1874116667178482,2.431908191828098,1.8124009332936613,-2.068358990497914,1.3948962825482432,1,12/04/2018
280,Dallas Mavericks,Portland Trail Blazers,-0.2510340672483903,-1.700291622118955,1.5929991671017147,0.13094890263689754,-0.7844720457539701,-1.0028407226656568,0.375548999147598,1,12/04/2018
281,Los Angeles Lakers,San Antonio Spurs,0.9160431339401593,0.24382376888949658,2.7067134036796463,1.0823960213203154,-0.352080192785275,-2.187680850941558,0.47802187112358663,1,12/05/2018
282,Brooklyn Nets,Oklahoma City Thunder,-2.1960769171280647,-1.0159323703729002,0.560009669726823,-1.7915520352887984,0.08124927525813978,2.896366197021222,0.31868124741572434,0,12/05/2018
283,Orlando Magic,Denver Nuggets,-1.1890361208759683,-2.0318647407458,-0.6533446146812931,-1.69824203345084,-1.1645729453666844,1.386558285808031,-0.3717947886516785,0,12/05/2018
284,Cleveland Cavaliers,Golden State Warriors,-2.566134077196606,0.24382376888949656,-0.09333494495447188,-2.4073980474193224,-2.383312074238789,1.263308660402871,-3.6117208040448703,0,12/05/2018
285,Milwaukee Bucks,Detroit Pistons,0.3821901817101332,0.7721086014834034,0.3733397798178825,1.6049320316128814,2.1937304319697937,-0.15406203175644784,3.5054937215729622,1,12/05/2018
286,Atlanta Hawks,Washington Wizards,-1.2679007615463136,0.6501967170386567,3.5467279082698813,-1.0077480198499489,-1.7062347804209508,-0.3697488762154759,-0.9029302010112191,0,12/05/2018
287,Minnesota Timberwolves,Charlotte Hornets,0.13346323805750682,0.1625491792596634,1.2133542844081162,-0.7091560139684826,-1.029157486603113,-0.030812406351287822,-1.0622708247190753,1,12/05/2018
288,Toronto Raptors,Philadelphia 76ers,0.727981298495491,-0.4470102429640737,-0.3733397798178809,1.0823960213203154,1.354154587635676,-0.15406203175644784,1.1153843659550353,1,12/05/2018
289,Memphis Grizzlies,LA Clippers,-0.6369836361835545,-1.8693155614861365,0.2800048348634123,-0.6158460121305243,-1.8958164226899465,-1.170871441349003,-1.2216114484269376,1,12/05/2018
290,New Orleans Pelicans,Dallas Mavericks,-0.39432320335172466,0.5689221274088234,-1.4000241743170583,-0.14929600294073317,1.1645729453666804,1.5098079112131866,0.2655677061797703,1,12/05/2018
291,Boston Celtics,New York Knicks,1.467932905099755,0.08223910263479822,-1.0188036878843998,1.7984796851091414,0.13667144504923145,-2.6366990093602025,0.746105059969362,1,12/06/2018
